Order_Date,Ship_Date,Product_Type,Product_Sub_Category,Unit_Price,QtyOrdered,Profit,Sales
2010-07-15,2010-07-16,Canned Foods,Quail Eggs,85.99,1,-302.225,73.82
2010-07-17,2010-07-19,Canned Foods,Sliced Pineapple,119.99,13,190.14,1545.58
2010-07-17,2010-07-19,Canned Foods,Assorted Fruits,115.79,3,67.59999999999992,353.1
2010-07-17,2010-07-18,Processed Meat,Oysters (Clam),4.91,6,-157.696,28.22
2010-07-17,2010-07-18,Canned Foods,Assorted Fruits,28.48,13,-1250.746,336.92
2010-07-20,2010-07-20,Processed Meat,Bacon,7.1,9,-66.378,66.32
2010-07-21,2010-07-25,Canned Foods,Assorted Fruits,43.98,40,333.7605,1724.01
2010-07-21,2010-07-21,Processed Meat,Bacon,1889.99,1,-42.546,1786.04
2010-07-21,2010-07-22,Canned Foods,Quail Eggs,205.99,6,960.984,1008.53
2010-07-22,2010-07-29,Processed Meat,Smoked Salmon,6.98,12,-98.05600000000001,83.93
2010-07-22,2010-07-22,Canned Foods,Quail Eggs,115.99,11,-16.772000000000002,1160.42
2010-07-24,2010-07-25,Processed Meat,Bacon,1.88,52,-15.0995,102.32
2010-07-27,2010-07-29,Canned Foods,Quail Eggs,110.99,7,3285.48,627.78
2010-07-27,2010-08-01,Processed Meat,Oysters (Clam),6.3,12,-464.28200000000004,68.72
2010-07-28,2010-07-30,Canned Foods,Sliced Pineapple,3502.14,1,-6923.5992,3267.55
2010-07-29,2010-07-31,Canned Foods,Assorted Fruits,5.02,42,-168.72,210.1
2010-07-29,2010-07-31,Preserved Food,Sundried Tomatoes,280.98,23,-439.62,6499.87
2010-07-31,2010-08-04,Processed Meat,Bacon,2.16,2,-37.789,5.48
2010-07-31,2010-08-07,Canned Foods,Sliced Pineapple,808.49,11,5658.917699999999,8201.33
2010-07-31,2010-08-07,Processed Meat,Smoked Salmon,6.48,3,-43.26,22.67
2010-08-01,2010-08-02,Processed Meat,Bacon,6.37,14,-29.0927,89.79
2010-08-02,2010-08-03,Canned Foods,Sliced Pineapple,200.97,43,1951.3,8717.75
2010-08-03,2010-08-05,Preserved Food,Sundried Tomatoes,180.98,11,9.204,2084.16
2010-08-03,2010-08-05,Canned Foods,Quail Eggs,125.99,11,402.066,1173.76
2010-08-04,2010-08-05,Canned Foods,Sliced Pineapple,3502.14,1,-4075.933992,3501.79
2010-08-04,2010-08-05,Processed Meat,Pacific Squid,15.73,4,-18.558799999999998,63.04
2010-08-07,2010-08-09,Processed Meat,Jelly Fish,14.81,79,-253.11,1154.12
2010-08-07,2010-08-08,Processed Meat,Bacon,41.94,6,164.082,237.8
2010-08-10,2010-08-15,Processed Meat,Smoked Salmon,6.48,58,-94.59,382.33
2010-08-10,2010-08-17,Processed Meat,Fresh Water Eel,20.98,13,-293.74,356.61
2010-08-10,2010-08-11,Processed Meat,Smoked Salmon,4.98,10,-35.916399999999996,52.93
2010-08-10,2010-08-12,Canned Foods,Assorted Fruits,5.98,6,-76.1068,38.54
2010-08-13,2010-08-15,Processed Meat,Smoked Salmon,5.98,5,46.65,32.76
2010-08-14,2010-08-15,Canned Foods,Assorted Fruits,8.33,32,10.74,280.62
2010-08-14,2010-08-15,Processed Meat,Caviar,4.48,19,-3.2448,80.2
2010-08-15,2010-08-16,Processed Meat,Oysters (Clam),4.98,17,-52.864,87.11
2010-08-15,2010-08-16,Canned Foods,Quail Eggs,20.99,9,45.378,170.46
2010-08-15,2010-08-19,Preserved Food,Pickle,880.98,8,4233.2588,6901.25
2010-08-15,2010-08-20,Preserved Food,Marmalade,13.4,11,102.76859999999999,148.94
2010-08-15,2010-08-22,Canned Foods,Sliced Pineapple,15.99,12,-36.671544,200.68
2010-08-16,2010-08-18,Processed Meat,Foie Gras,25.99,18,220.35719999999998,451.35
2010-08-18,2010-08-20,Processed Meat,Smoked Salmon,5.18,10,34.010400000000004,53.54
2010-08-19,2010-08-26,Canned Foods,Quail Eggs,65.99,9,250.36272000000002,536.9
2010-08-19,2010-08-24,Processed Meat,Fresh Water Eel,54.1,9,34.068,469.59
2010-08-21,2010-08-21,Canned Foods,Sliced Pineapple,2036.48,25,4073.25,43046.2
2010-08-21,2010-08-21,Canned Foods,Sliced Pineapple,2036.48,6,6028.41,10331.09
2010-08-21,2010-08-22,Preserved Food,Sundried Tomatoes,100.89,15,-42.047200000000004,1608.11
2010-08-22,2010-08-24,Processed Meat,Smoked Salmon,9.68,1,-536.242,10.94
2010-08-22,2010-08-23,Preserved Food,Jams,150.98,5,-125.86000000000001,731.38
2010-08-22,2010-08-24,Processed Meat,Smoked Salmon,5.18,5,-17.654,28.46
2010-08-22,2010-08-24,Processed Meat,Smoked Salmon,47.9,18,638.3811,925.19
2010-08-23,2010-08-23,Preserved Food,Jams,146.05,5,-101.19200000000001,798.69
2010-08-23,2010-08-24,Canned Foods,Quail Eggs,65.99,14,-3.3320000000000336,792.11
2010-08-24,2010-08-24,Preserved Food,Jams,124.49,1,-44.1636,120.12
2010-08-24,2010-08-25,Canned Foods,Quail Eggs,195.99,5,114.88199999999999,882.93
2010-08-26,2010-08-27,Preserved Food,Sundried Tomatoes,226.67,1,53.114399999999996,255.83
2010-08-26,2010-08-28,Processed Meat,Fresh Water Eel,20.98,20,8.742,421.18
2010-08-27,2010-08-29,Processed Meat,Smoked Salmon,6.68,90,-76.94,617.4
2010-08-27,2010-08-31,Canned Foods,Assorted Fruits,8.5,14,43.2752,118.57
2010-08-27,2010-08-27,Canned Foods,Sliced Pineapple,15.99,5,-36.214620000000004,79.47
2010-08-27,2010-09-03,Canned Foods,Quail Eggs,95.99,8,7.032960000000001,627.28
2010-08-28,2010-08-31,Processed Meat,Pacific Squid,17.24,7,47.73,119.6
2010-08-30,2010-08-30,Processed Meat,Foie Gras,11.55,12,69.7672,135.77
2010-08-31,2010-08-31,Preserved Food,Marmalade,19.23,4,-25.38,84.6
2010-08-31,2010-09-02,Canned Foods,Assorted Fruits,8.5,14,71.7356,122.25
2010-08-31,2010-09-02,Processed Meat,Fresh Water Eel,95.43,2,-79.3208,206.09
2010-09-01,2010-09-03,Preserved Food,Marmalade,22.23,10,-29.61,210.33
2010-09-01,2010-09-03,Preserved Food,Marmalade,19.98,5,514.1772,103.37
2010-09-01,2010-09-02,Preserved Food,Marmalade,1.76,23,235.65599999999998,40.22
2010-09-03,2010-09-05,Processed Meat,Caviar,10.98,22,90.62,243.11
2010-09-04,2010-09-06,Canned Foods,Quail Eggs,175.99,23,2031.507,3363.53
2010-09-04,2010-09-05,Processed Meat,Jelly Fish,3.95,2,-19.93,10.11
2010-09-04,2010-09-05,Processed Meat,Bacon,367.99,17,4568.6073,6621.17
2010-09-05,2010-09-06,Processed Meat,Foie Gras,3.28,18,-100.24,61.29
2010-09-05,2010-09-07,Processed Meat,Fresh Water Eel,6.98,15,-262.62,109.15
2010-09-06,2010-09-06,Processed Meat,Bacon,31.74,3,-4.300999999999994,98.7
2010-09-07,2010-09-09,Processed Meat,Jelly Fish,19.9,13,107.11,240.46
2010-09-07,2010-09-09,Processed Meat,Bacon,3.36,21,-216.154,74.08
2010-09-08,2010-09-15,Processed Meat,Bacon,5.34,17,9.486,95.1
2010-09-08,2010-09-15,Preserved Food,Pickle,140.98,5,-263.65,734.74
2010-09-08,2010-09-15,Canned Foods,Quail Eggs,205.99,11,890.181,1882.87
2010-09-08,2010-09-10,Processed Meat,Foie Gras,11.55,14,1289.3819999999998,159.53
2010-09-10,2010-09-10,Canned Foods,Quail Eggs,115.99,6,162.666,627.04
2010-09-10,2010-09-11,Processed Meat,Smoked Salmon,5.98,17,-67.49,110.19
2010-09-11,2010-09-11,Processed Meat,Oysters (Clam),2.61,1,10.85,17.59
2010-09-11,2010-09-13,Processed Meat,Smoked Salmon,6.35,22,97.66259999999998,141.54
2010-09-11,2010-09-12,Processed Meat,Bacon,5.98,10,28.526000000000003,59.9
2010-09-12,2010-09-17,Canned Foods,Quail Eggs,85.99,2,311.72999999999996,146.17
2010-09-14,2010-09-16,Canned Foods,Quail Eggs,45.99,3,24.018,125.19
2010-09-16,2010-09-17,Processed Meat,Bacon,387.99,23,-70.14,9280.72
2010-09-17,2010-09-24,Processed Meat,Jelly Fish,10.98,5,-21.03,52.21
2010-09-17,2010-09-19,Preserved Food,Marmalade,39.98,4,117.52079999999998,170.32
2010-09-19,2010-09-21,Processed Meat,Jelly Fish,14.56,3,-8.53,44.66
2010-09-19,2010-09-21,Canned Foods,Wild Berry,299.99,5,285.95,1619.95
2010-09-19,2010-09-21,Processed Meat,Smoked Salmon,6.48,10,-28.45,68.34
2010-09-19,2010-09-19,Processed Meat,Oysters (Clam),4.98,3,3.84,14.2
2010-09-19,2010-09-19,Canned Foods,Assorted Fruits,39.48,8,-1535.4864000000002,332.16
2010-09-19,2010-09-20,Canned Foods,Assorted Fruits,8.12,17,-159.32,147.62
2010-09-20,2010-09-21,Processed Meat,Oysters (Clam),3.08,19,13.799999999999999,60.01
2010-09-20,2010-09-21,Processed Meat,Smoked Salmon,6.48,13,4.3919999999999995,90.98
2010-09-20,2010-09-22,Canned Foods,Quail Eggs,125.99,12,-236.25,1270.7
2010-09-21,2010-09-23,Processed Meat,Oysters (Clam),2.88,10,-145.082,28.73
2010-09-22,2010-09-23,Processed Meat,Oysters (Clam),4.91,9,28.8558,41.82
2010-09-22,2010-09-25,Preserved Food,Jams,296.18,9,173.48,2875.72
2010-09-23,2010-09-24,Processed Meat,Jelly Fish,20.27,13,381.61799999999994,257.92
2010-09-24,2010-09-25,Canned Foods,Assorted Fruits,17.98,4,-78.13,70.06
2010-09-25,2010-09-25,Canned Foods,Sliced Pineapple,200.97,7,531.6179999999999,1348.83
2010-09-25,2010-09-26,Canned Foods,Assorted Fruits,4.98,20,-135.16,102.54
2010-09-26,2010-09-27,Canned Foods,Assorted Fruits,50.98,16,5.3397,818.49
2010-09-26,2010-09-29,Processed Meat,Smoked Salmon,19.98,12,-189.714,249.07
2010-09-27,2010-09-28,Processed Meat,Foie Gras,9.85,12,374.904,114.91
2010-09-27,2010-09-28,Canned Foods,Quail Eggs,125.99,9,-528.836,934.52
2010-09-28,2010-09-30,Processed Meat,Jelly Fish,363.25,1,36.1641,344.87
2010-09-29,2010-10-02,Preserved Food,Marmalade,99.23,1,-87.46,99.22
2010-09-29,2010-10-01,Canned Foods,Quail Eggs,65.99,5,97.86,292.23
2010-09-30,2010-09-30,Processed Meat,Foie Gras,21.38,21,-51.66,443.66
2010-09-30,2010-10-01,Processed Meat,Bacon,6.54,21,-66.0445,140.3
2010-09-30,2010-10-01,Processed Meat,Tuna,3.29,23,15.66,71.55
2010-09-30,2010-10-09,Canned Foods,Quail Eggs,65.99,23,-52.248000000000005,1316.03
2010-10-02,2010-10-04,Preserved Food,Pickle,300.98,12,1272.5808,3527.82
2010-10-02,2010-10-04,Canned Foods,Sliced Pineapple,2550.14,2,-5390.738892,4698.21
2010-10-04,2010-10-11,Processed Meat,Bacon,10.44,17,125.72399999999999,168.04
2010-10-06,2010-10-08,Processed Meat,Bacon,5.18,14,-188.034,79.61
2010-10-06,2010-10-07,Processed Meat,Oysters (Clam),2.89,14,29.725199999999997,43.08
2010-10-06,2010-10-08,Canned Foods,Quail Eggs,55.99,5,-187.11,258.93
2010-10-07,2010-10-09,Canned Foods,Quail Eggs,65.99,5,-88.62480000000001,272.86
2010-10-08,2010-10-09,Processed Meat,Caviar,35.89,19,22.866,680.39
2010-10-08,2010-10-08,Processed Meat,Smoked Salmon,11.48,6,115.728,75.52
2010-10-09,2010-10-09,Processed Meat,Oysters (Clam),4.91,36,31.752,170.75
2010-10-09,2010-10-10,Processed Meat,Foie Gras,28.15,45,117.208,1339.42
2010-10-09,2010-10-10,Processed Meat,Pacific Squid,8.57,11,105.678,94.97
2010-10-09,2010-10-10,Canned Foods,Sliced Pineapple,100.97,15,-73.49411999999994,1483.16
2010-10-11,2010-10-13,Preserved Food,Marmalade,19.23,21,211.232,394.1
2010-10-12,2010-10-13,Processed Meat,Foie Gras,6.68,7,-577.3040000000001,48.32
2010-10-15,2010-10-24,Processed Meat,Smoked Salmon,4.98,63,-179.59199999999998,330.21
2010-10-15,2010-10-24,Processed Meat,Smoked Salmon,4.98,16,-161.6328,83.86
2010-10-15,2010-10-17,Processed Meat,Foie Gras,25.99,9,-88.158,243.24
2010-10-17,2010-10-18,Preserved Food,Marmalade,12.2,4,-172.298,56.24
2010-10-18,2010-10-21,Preserved Food,Sundried Tomatoes,128.24,4,140.1354,554.08
2010-10-19,2010-10-21,Canned Foods,Assorted Fruits,159.99,23,12.264000000000001,3600.65
2010-10-19,2010-10-20,Canned Foods,Quail Eggs,155.99,5,-219.07908,675.83
2010-10-19,2010-10-21,Processed Meat,Smoked Salmon,5.98,4,-18.8784,28.0
2010-10-19,2010-10-23,Processed Meat,Bacon,4.24,8,-61.6,34.16
2010-10-20,2010-10-22,Canned Foods,Quail Eggs,65.99,14,313.812,798.89
2010-10-20,2010-10-21,Preserved Food,Pickle,170.98,8,-102.662,1452.18
2010-10-21,2010-10-22,Processed Meat,Oysters (Clam),4.98,1,4949.916,4.95
2010-10-21,2010-10-23,Canned Foods,Sliced Pineapple,119.99,4,1055.6039999999998,461.24
2010-10-21,2010-10-25,Processed Meat,Bacon,15.99,23,46.488,403.25
2010-10-24,2010-10-24,Processed Meat,Pacific Squid,2.52,1,-8.208,3.13
2010-10-24,2010-10-26,Processed Meat,Foie Gras,5.58,23,23.046,121.46
2010-10-25,2010-10-26,Processed Meat,Pacific Squid,3.14,18,1628.37,59.22
2010-10-25,2010-10-27,Processed Meat,Jelly Fish,4.37,19,-150.2604,87.85
2010-10-25,2010-10-26,Preserved Food,Sundried Tomatoes,500.98,14,4899.1288,7429.63
2010-10-25,2010-10-25,Preserved Food,Marmalade,12.58,18,44.712,224.29
2010-10-25,2010-10-26,Preserved Food,Marmalade,7.7,7,-22.626,51.2
2010-10-27,2010-10-29,Canned Foods,Quail Eggs,125.99,12,613.89576,1362.2
2010-10-28,2010-10-30,Processed Meat,Smoked Salmon,48.91,14,156.74339999999998,618.96
2010-10-28,2010-10-28,Processed Meat,Smoked Salmon,5.98,13,110.118,77.54
2010-10-29,2010-10-31,Processed Meat,Bacon,5.38,14,-64.67094,81.82
2010-10-29,2010-10-31,Processed Meat,Smoked Salmon,7.35,1,-11.113199999999999,13.16
2010-10-29,2010-10-30,Processed Meat,Caviar,15.57,3,23.5428,46.23
2010-10-29,2010-10-30,Processed Meat,Fresh Water Eel,20.89,13,-276.1128,279.28
2010-10-29,2010-10-30,Canned Foods,Quail Eggs,35.99,3,-184.548,93.82
2010-10-29,2010-10-29,Processed Meat,Bacon,28.53,18,1.9919999999999998,513.33
2010-10-30,2010-10-30,Processed Meat,Foie Gras,1.6,11,-14.990400000000001,16.88
2010-10-30,2010-11-02,Processed Meat,Smoked Salmon,3.6,4,2755.6422000000002,15.19
2010-10-31,2010-10-31,Processed Meat,Tuna,1.26,4,-6.6096,5.28
2010-10-31,2010-11-04,Processed Meat,Fresh Water Eel,13.48,4,-256.01800000000003,59.49
2010-11-02,2010-11-04,Processed Meat,Bacon,8.6,5,309.7116,46.85
2010-11-02,2010-11-06,Processed Meat,Tuna,3.58,26,-128.856,93.57
2010-11-02,2010-11-09,Preserved Food,Jams,105.49,34,-36.946,2694.49
2010-11-02,2010-11-04,Preserved Food,Marmalade,4.14,12,8.894000000000005,54.78
2010-11-05,2010-11-07,Preserved Food,Jams,230.98,36,6095.860199999999,8834.58
2010-11-05,2010-11-06,Canned Foods,Quail Eggs,20.99,4,21.883400000000023,72.75
2010-11-05,2010-11-06,Processed Meat,Fresh Water Eel,15.14,3,5.8840000000000074,51.02
2010-11-07,2010-11-10,Processed Meat,Oysters (Clam),3.69,38,-3.6547,129.43
2010-11-08,2010-11-13,Preserved Food,Sundried Tomatoes,243.98,25,1059.288,5587.89
2010-11-10,2010-11-11,Canned Foods,Assorted Fruits,17.48,31,710.8073999999999,537.8
2010-11-10,2010-11-11,Canned Foods,Sliced Pineapple,99.99,6,25.913820000000015,647.07
2010-11-14,2010-11-16,Canned Foods,Assorted Fruits,152.48,35,171.8388,5062.49
2010-11-16,2010-11-16,Processed Meat,Smoked Salmon,8.17,19,100.2984,145.36
2010-11-16,2010-11-18,Canned Foods,Quail Eggs,110.99,38,2495.3988,3616.52
2010-11-16,2010-11-16,Canned Foods,Assorted Fruits,7.37,38,290.202,269.33
2010-11-16,2010-11-17,Processed Meat,Smoked Salmon,18.97,5,3.0400000000000027,101.74
2010-11-16,2010-11-17,Processed Meat,Pacific Squid,10.98,8,2.7060000000000013,84.52
2010-11-18,2010-11-20,Processed Meat,Tuna,1.89,20,-40.432,36.72
2010-11-19,2010-11-19,Processed Meat,Fresh Water Eel,155.06,14,-121.75,2039.07
2010-11-20,2010-11-21,Processed Meat,Foie Gras,4.26,88,15.42,351.56
2010-11-20,2010-11-21,Preserved Food,Pickle,58.14,39,187.41200000000026,2115.06
2010-11-20,2010-11-21,Preserved Food,Jams,218.75,17,62.297999999999995,2805.18
2010-11-20,2010-11-27,Canned Foods,Assorted Fruits,27.48,3,19.30800000000002,87.21
2010-11-20,2010-11-24,Processed Meat,Smoked Salmon,10.06,4,0.3299999999999969,40.15
2010-11-21,2010-11-28,Canned Foods,Assorted Fruits,50.98,28,70.17599999999999,1395.41
2010-11-22,2010-11-23,Processed Meat,Foie Gras,1.68,116,-35.75,186.59
2010-11-23,2010-11-25,Processed Meat,Bacon,2.16,24,395.76,58.05
2010-11-23,2010-11-25,Processed Meat,Foie Gras,21.38,3,-39.396,68.64
2010-11-24,2010-11-25,Preserved Food,Jams,124.49,14,74.99200000000008,1714.93
2010-11-25,2010-12-02,Canned Foods,Quail Eggs,125.99,20,916.6806000000001,2104.99
2010-11-26,2010-11-28,Processed Meat,Bacon,5.58,42,689.328,236.83
2010-11-26,2010-11-27,Processed Meat,Fresh Water Eel,54.1,36,-33.586,1944.87
2010-11-29,2010-11-29,Processed Meat,Fresh Water Eel,165.2,167,2008.71,27587.55
2010-11-29,2010-11-29,Processed Meat,Foie Gras,17.99,71,-80.53,1191.58
2010-12-02,2010-12-02,Processed Meat,Bacon,24.92,1,-23.156,32.66
2010-12-04,2010-12-07,Processed Meat,Foie Gras,5.98,81,23.87,448.26
2010-12-05,2010-12-10,Processed Meat,Caviar,35.94,24,72.1858,836.47
2010-12-05,2010-12-07,Processed Meat,Smoked Salmon,4.98,37,-122.3733,189.83
2010-12-06,2010-12-08,Canned Foods,Assorted Fruits,49.99,16,38.885999999999996,832.97
2010-12-09,2010-12-11,Canned Foods,Sliced Pineapple,119.99,6,-102.5121,730.37
2010-12-10,2010-12-11,Preserved Food,Jams,280.98,5,-53.745,1332.82
2010-12-12,2010-12-13,Processed Meat,Smoked Salmon,6.68,14,7.624499999999999,91.92
2010-12-13,2010-12-15,Preserved Food,Sundried Tomatoes,500.98,12,4390.3665,6362.85
2010-12-14,2010-12-15,Processed Meat,Oysters (Clam),2.61,7,4.0443,19.02
2010-12-14,2010-12-15,Processed Meat,Foie Gras,11.66,16,-10.368400000000001,193.87
2010-12-15,2010-12-17,Processed Meat,Tuna,1.48,12,-203.09799999999998,19.32
2010-12-16,2010-12-17,Preserved Food,Marmalade,41.32,10,-32.816,419.27
2010-12-16,2010-12-16,Processed Meat,Smoked Salmon,6.88,5,-15.61,36.0
2010-12-17,2010-12-19,Processed Meat,Foie Gras,2.6,12,1107.408,31.73
2010-12-18,2010-12-19,Preserved Food,Jams,124.49,56,-500.38,6831.37
2010-12-18,2010-12-19,Preserved Food,Jams,124.49,14,-250.19,1707.84
2010-12-18,2010-12-22,Canned Foods,Assorted Fruits,39.98,21,360.24,772.56
2010-12-18,2010-12-19,Canned Foods,Assorted Fruits,15.98,4,-19.208000000000002,64.59
2010-12-18,2010-12-20,Processed Meat,Smoked Salmon,22.84,20,7.4399999999999995,461.94
2010-12-18,2010-12-22,Canned Foods,Assorted Fruits,30.98,7,-55.97,204.34
2010-12-19,2010-12-21,Canned Foods,Assorted Fruits,40.98,19,-50.245,746.91
2010-12-20,2010-12-22,Canned Foods,Sliced Pineapple,1360.14,6,3042.18,8637.44
2010-12-20,2010-12-22,Processed Meat,Smoked Salmon,9.06,6,-31.755,59.95
2010-12-21,2010-12-23,Canned Foods,Assorted Fruits,15.28,19,-266.68600000000004,290.98
2010-12-21,2010-12-24,Processed Meat,Foie Gras,1.76,13,-12.277999999999999,21.77
2010-12-24,2010-12-25,Processed Meat,Bacon,7.1,18,-39.18625,133.19
2010-12-24,2010-12-25,Processed Meat,Smoked Salmon,18.97,5,-1.89,97.33
2010-12-25,2010-12-30,Processed Meat,Caviar,3.69,9,-139.07600000000002,31.98
2010-12-27,2010-12-27,Processed Meat,Smoked Salmon,5.98,17,-31.885,104.95
2010-12-27,2010-12-28,Canned Foods,Quail Eggs,65.99,3,-95.21050000000001,166.59
2010-12-28,2010-12-29,Canned Foods,Assorted Fruits,4.98,8,-30.45,44.24
2010-12-29,2011-01-03,Processed Meat,Foie Gras,5.84,11,731.9219999999999,61.39
2010-12-29,2011-01-02,Canned Foods,Quail Eggs,205.99,13,186.558,2435.52
2011-01-01,2011-01-05,Processed Meat,Bacon,3.58,11,-60.34,42.37
2011-01-01,2011-01-03,Preserved Food,Marmalade,41.32,3,120.318,121.93
2011-01-01,2011-01-05,Canned Foods,Sliced Pineapple,145.45,7,-125.09,1012.07
2011-01-01,2011-01-03,Canned Foods,Sliced Pineapple,204.1,2,-71.176,397.7
2011-01-02,2011-01-03,Canned Foods,Quail Eggs,20.99,11,1292.598,198.19
2011-01-03,2011-01-05,Processed Meat,Smoked Salmon,6.48,11,-1.722,73.57
2011-01-03,2011-01-04,Processed Meat,Foie Gras,5.84,6,-160.8684,33.53
2011-01-03,2011-01-03,Processed Meat,Fresh Water Eel,24.98,10,51.306000000000004,246.75
2011-01-06,2011-01-07,Preserved Food,Marmalade,5.28,9,-57.8832,46.58
2011-01-08,2011-01-08,Canned Foods,Sliced Pineapple,13.99,8,-6.008916,115.94
2011-01-09,2011-01-13,Canned Foods,Wild Berry,599.99,12,5049.8892,7318.68
2011-01-10,2011-01-10,Canned Foods,Assorted Fruits,20.97,10,-211.8788,206.82
2011-01-10,2011-01-12,Processed Meat,Smoked Salmon,6.68,3,-58.28,19.77
2011-01-11,2011-01-13,Processed Meat,Bacon,12.97,27,58.46640000000001,360.7
2011-01-11,2011-01-13,Processed Meat,Jelly Fish,180.98,3,45.3948,590.2
2011-01-11,2011-01-12,Preserved Food,Marmalade,29.18,12,224.9193,325.97
2011-01-12,2011-01-12,Processed Meat,Jelly Fish,68.81,4,-500.6376,281.88
2011-01-13,2011-01-15,Processed Meat,Bacon,172.99,13,1442.031,2089.9
2011-01-14,2011-01-15,Processed Meat,Tuna,1.48,12,8.9908,18.83
2011-01-15,2011-01-15,Processed Meat,Smoked Salmon,6.48,3,64.026,22.46
2011-01-16,2011-01-17,Processed Meat,Bacon,5.8,7,-332.45799999999997,40.67
2011-01-16,2011-01-17,Processed Meat,Oysters (Clam),10.35,3,-87.122,30.7
2011-01-18,2011-01-20,Preserved Food,Sundried Tomatoes,200.98,1,-99.15039999999999,220.83
2011-01-19,2011-01-22,Processed Meat,Fresh Water Eel,142.86,1,-139.744,155.51
2011-01-23,2011-02-01,Canned Foods,Quail Eggs,85.99,3,-13.2308,220.55
2011-01-26,2011-02-02,Preserved Food,Pickle,58.14,2,-25.942,121.9
2011-01-28,2011-01-30,Processed Meat,Oysters (Clam),6.3,8,-37.716,54.13
2011-01-29,2011-01-31,Processed Meat,Bacon,67.28,12,96.678,804.18
2011-01-29,2011-01-31,Processed Meat,Jelly Fish,42.98,4,1223.646,172.76
2011-01-30,2011-02-01,Canned Foods,Quail Eggs,65.99,3,-120.52304,164.1
2011-01-31,2011-02-02,Canned Foods,Assorted Fruits,39.98,9,67.39680000000001,350.03
2011-01-31,2011-02-01,Processed Meat,Tuna,2.18,9,-12.474400000000001,19.63
2011-01-31,2011-02-02,Processed Meat,Caviar,39.98,6,-184.28199999999998,242.18
2011-02-01,2011-02-03,Canned Foods,Assorted Fruits,30.98,31,43.72,983.78
2011-02-02,2011-02-06,Processed Meat,Smoked Salmon,19.98,6,-242.41000000000003,115.3
2011-02-02,2011-02-02,Processed Meat,Foie Gras,7.08,9,-166.628,64.9
2011-02-02,2011-02-03,Processed Meat,Smoked Salmon,5.78,3,-19.04,19.25
2011-02-02,2011-02-03,Processed Meat,Foie Gras,3.28,9,-92.16,29.6
2011-02-02,2011-02-03,Preserved Food,Jams,296.18,6,-461.45,1709.45
2011-02-04,2011-02-04,Processed Meat,Smoked Salmon,5.28,48,-121.91,257.39
2011-02-04,2011-02-05,Preserved Food,Marmalade,19.04,6,-1084.8469632000001,118.99
2011-02-04,2011-02-05,Processed Meat,Fresh Water Eel,59.76,7,51.408,411.38
2011-02-05,2011-02-05,Preserved Food,Marmalade,194.3,4,511.6005,741.45
2011-02-06,2011-02-06,Preserved Food,Sundried Tomatoes,180.98,7,605.44,1334.94
2011-02-08,2011-02-08,Processed Meat,Bacon,12.53,9,17.561999999999998,116.5
2011-02-08,2011-02-10,Preserved Food,Marmalade,105.29,6,-1602.538,607.27
2011-02-09,2011-02-10,Processed Meat,Smoked Salmon,11.19,4,-12.03,47.03
2011-02-10,2011-02-12,Processed Meat,Oysters (Clam),4.13,1,-14.29,6.49
2011-02-10,2011-02-10,Processed Meat,Tuna,4.71,1,616.578,5.63
2011-02-10,2011-02-15,Processed Meat,Oysters (Clam),3.08,1,45.852000000000004,3.3
2011-02-10,2011-02-15,Processed Meat,Fresh Water Eel,419.19,10,1208.8919999999998,4119.8
2011-02-11,2011-02-12,Processed Meat,Foie Gras,2.88,3,0.35000000000000053,8.47
2011-02-11,2011-02-11,Canned Foods,Assorted Fruits,10.01,2,-7.23,20.39
2011-02-11,2011-02-12,Canned Foods,Sliced Pineapple,51.98,10,351.47909999999996,509.39
2011-02-11,2011-02-13,Processed Meat,Fresh Water Eel,64.98,9,150.04,562.96
2011-02-11,2011-02-12,Preserved Food,Jams,138.75,7,-556.25,1010.62
